17289857;23/11/2018 06:53;23/11/2018 08:24;18110222;1;28
17292217;23/11/2018 08:24;23/11/2018 08:39;;11;29
17292800;23/11/2018 08:39;23/11/2018 10:02;18110222;1;29
17370359;23/11/2018 10:02;23/11/2018 10:02;18110222;2;37
17298091;23/11/2018 10:58;23/11/2018 10:58;;9;29
17370361;23/11/2018 10:58;23/11/2018 11:38;;9;37
17298460;23/11/2018 11:38;23/11/2018 12:23;;23;29
17370363;23/11/2018 12:23;23/11/2018 13:35;;9;37
17370364;23/11/2018 13:35;23/11/2018 13:54;18110156;1;37
17302848;23/11/2018 13:54;23/11/2018 14:45;18110156;1;30
17305388;23/11/2018 14:45;23/11/2018 14:45;;10;30
17305411;23/11/2018 14:45;23/11/2018 14:46;18110156;1;30
17305418;23/11/2018 14:46;23/11/2018 14:46;;28;30
17305419;23/11/2018 14:46;23/11/2018 14:46;18110156;1;30
17370367;23/11/2018 14:46;23/11/2018 15:44;18110156;1;37
17307308;23/11/2018 15:44;23/11/2018 17:30;18110156;1;30
17312553;23/11/2018 17:30;23/11/2018 17:30;18110156;2;31
17312622;23/11/2018 17:30;23/11/2018 18:34;;23;31
17313127;23/11/2018 18:34;23/11/2018 19:35;;3;31
17314359;23/11/2018 19:35;23/11/2018 21:50;18110157;1;31
17319669;23/11/2018 21:50;23/11/2018 21:58;;20;31
17326245;24/11/2018 06:11;24/11/2018 06:31;;20;32
17326753;24/11/2018 06:31;24/11/2018 06:57;18110157;1;32
17328285;24/11/2018 06:57;24/11/2018 07:02;;28;32
17328286;24/11/2018 07:02;24/11/2018 07:24;18110157;1;32
17331971;24/11/2018 07:24;24/11/2018 07:38;;4;33
17331991;24/11/2018 07:38;24/11/2018 07:42;18110157;1;33
17332010;24/11/2018 07:42;24/11/2018 07:52;;28;33
17332011;24/11/2018 07:52;24/11/2018 07:54;18110157;1;33
17332031;24/11/2018 07:54;24/11/2018 08:08;;11;33
17332032;24/11/2018 08:08;24/11/2018 08:08;18110157;1;33
17332039;24/11/2018 08:08;24/11/2018 08:26;;4;33
17332040;24/11/2018 08:26;24/11/2018 09:02;18110157;1;33
17334097;24/11/2018 09:02;24/11/2018 09:20;;20;33
17334133;24/11/2018 09:20;24/11/2018 09:20;18110157;2;33
17334161;24/11/2018 09:20;24/11/2018 09:20;;9;33
17335449;24/11/2018 09:20;24/11/2018 10:59;;9;33
17370388;24/11/2018 10:59;24/11/2018 12:00;;23;37
17445424;26/11/2018 06:03;26/11/2018 07:09;;20;44
17368767;26/11/2018 07:09;26/11/2018 08:27;18110270;1;36
17372230;26/11/2018 08:27;26/11/2018 08:45;;11;37
17373298;26/11/2018 08:45;26/11/2018 10:20;18110270;1;37
17378096;26/11/2018 10:20;26/11/2018 10:37;;11;37
17378631;26/11/2018 10:37;26/11/2018 10:57;18110270;1;37
17379388;26/11/2018 10:57;26/11/2018 11:14;;11;37
17379837;26/11/2018 11:14;26/11/2018 12:21;;23;37
17381972;26/11/2018 12:21;26/11/2018 13:02;18110270;1;38
17383703;26/11/2018 13:02;26/11/2018 13:58;;11;38
17387216;26/11/2018 13:58;26/11/2018 16:15;18110270;1;38
17399778;26/11/2018 16:15;26/11/2018 16:15;18110270;2;39
17399794;26/11/2018 16:15;26/11/2018 17:35;;3;39
17406999;26/11/2018 17:35;26/11/2018 17:45;18110274;1;40
17407427;26/11/2018 17:45;26/11/2018 18:45;;23;40
17409711;26/11/2018 18:45;26/11/2018 21:50;18110274;1;40
17421609;26/11/2018 21:50;26/11/2018 21:58;;20;42
17486626;27/11/2018 06:00;27/11/2018 06:38;;20;48
17437764;27/11/2018 06:38;27/11/2018 06:40;;28;43
17482166;27/11/2018 06:40;27/11/2018 07:34;18110274;1;48
17439908;27/11/2018 07:34;27/11/2018 07:39;;28;43
17482168;27/11/2018 07:39;27/11/2018 08:22;18110274;1;48
17443019;27/11/2018 08:22;27/11/2018 08:22;18110274;2;44
17443067;27/11/2018 08:22;27/11/2018 08:55;;21;44
17444175;27/11/2018 08:55;27/11/2018 09:59;;3;44
17446622;27/11/2018 09:59;27/11/2018 10:11;18110278;1;44
17446624;27/11/2018 10:11;27/11/2018 10:16;;28;44
17446625;27/11/2018 10:16;27/11/2018 11:18;18110278;1;44
17486643;27/11/2018 11:18;27/11/2018 12:30;;23;48
17449380;27/11/2018 12:30;27/11/2018 14:36;18110278;1;44
17456979;27/11/2018 14:36;27/11/2018 14:43;;28;45
17456980;27/11/2018 14:43;27/11/2018 15:48;18110278;1;45
17482175;27/11/2018 15:48;27/11/2018 15:48;18110278;2;48
17461056;27/11/2018 15:48;27/11/2018 17:29;;9;46
17465535;27/11/2018 17:29;27/11/2018 18:30;;23;46
17467197;27/11/2018 18:30;27/11/2018 18:30;;9;46
17467431;27/11/2018 18:30;27/11/2018 19:00;;21;46
17486649;27/11/2018 19:00;27/11/2018 20:48;;21;48
17471976;27/11/2018 20:48;27/11/2018 21:10;;9;47
17477935;27/11/2018 21:11;27/11/2018 21:40;;9;47
17477936;27/11/2018 21:40;27/11/2018 21:50;18110431;1;47
17477937;27/11/2018 21:50;27/11/2018 22:00;;20;47
17483321;28/11/2018 06:09;28/11/2018 06:25;;20;48
17483322;28/11/2018 06:25;28/11/2018 07:29;18110431;1;48
17484253;28/11/2018 07:29;28/11/2018 07:34;;28;48
17484258;28/11/2018 07:34;28/11/2018 09:27;18110431;1;48
17487461;28/11/2018 09:27;28/11/2018 09:27;18110431;2;48
17491393;28/11/2018 09:27;28/11/2018 10:23;;3;49
17491469;28/11/2018 10:23;28/11/2018 11:12;18110432;1;49
17496140;28/11/2018 11:12;28/11/2018 12:13;;23;49
17498623;28/11/2018 12:13;28/11/2018 13:07;;20;49
17498624;28/11/2018 13:07;28/11/2018 14:31;18110432;1;49
17501638;28/11/2018 14:37;28/11/2018 14:37;;28;50
17501639;28/11/2018 14:37;28/11/2018 14:38;18110432;1;50
17501797;28/11/2018 14:38;28/11/2018 14:40;;28;50
17501798;28/11/2018 14:40;28/11/2018 14:59;18110432;1;50
17503519;28/11/2018 14:59;28/11/2018 14:59;18110432;2;50
17503520;28/11/2018 14:59;28/11/2018 15:52;;3;50
17505636;28/11/2018 15:52;28/11/2018 15:57;18110433;1;50
17506208;28/11/2018 15:57;28/11/2018 16:07;;28;50
17506244;28/11/2018 16:07;28/11/2018 17:18;18110433;1;50
17510408;28/11/2018 17:18;28/11/2018 17:21;;28;51
17510409;28/11/2018 17:21;28/11/2018 17:26;18110433;1;51
17510920;28/11/2018 17:26;28/11/2018 18:30;;23;51
17513011;28/11/2018 18:30;28/11/2018 18:40;;10;51
17513012;28/11/2018 18:40;28/11/2018 19:52;18110433;1;51
17516931;28/11/2018 19:52;28/11/2018 19:55;;28;51
17516932;28/11/2018 19:55;28/11/2018 20:20;18110433;1;51
17557563;28/11/2018 20:20;28/11/2018 20:20;18110433;2;55
17518775;28/11/2018 20:20;28/11/2018 21:30;;9;51
17549891;28/11/2018 21:30;28/11/2018 22:01;;14;54
17614321;29/11/2018 06:00;29/11/2018 14:00;;14;61
17614322;29/11/2018 14:00;29/11/2018 15:00;;14;61
17614323;29/11/2018 15:00;29/11/2018 15:59;;9;61
17583403;29/11/2018 15:59;29/11/2018 16:07;18110279;1;58
17583645;29/11/2018 16:07;29/11/2018 16:09;;28;58
17583651;29/11/2018 16:09;29/11/2018 16:10;18110279;1;58
17585302;29/11/2018 16:10;29/11/2018 16:54;;11;58
17587358;29/11/2018 16:54;29/11/2018 17:25;18110279;1;58
17590267;29/11/2018 17:25;29/11/2018 17:28;;20;59
17614331;29/11/2018 17:28;29/11/2018 18:30;;23;61
17614332;29/11/2018 18:30;29/11/2018 22:00;;19;61
17614333;30/11/2018 06:00;30/11/2018 06:30;;20;61
17614334;30/11/2018 06:30;30/11/2018 07:17;18110279;1;61
17612815;30/11/2018 07:17;30/11/2018 07:17;;28;61
17612816;30/11/2018 07:17;30/11/2018 07:37;18110279;1;61
17637109;30/11/2018 07:37;30/11/2018 07:39;;28;63
17637110;30/11/2018 07:39;30/11/2018 07:50;18110279;1;63
17637116;30/11/2018 07:50;30/11/2018 07:54;;28;63
17637117;30/11/2018 07:54;30/11/2018 08:23;18110279;1;63
17637125;30/11/2018 08:23;30/11/2018 08:26;;28;63
17637126;30/11/2018 08:26;30/11/2018 08:49;18110279;1;63
17637127;30/11/2018 08:49;30/11/2018 08:53;;28;63
17637128;30/11/2018 08:53;30/11/2018 09:00;18110279;1;63
17637365;30/11/2018 09:00;30/11/2018 09:21;;11;63
17637366;30/11/2018 09:21;30/11/2018 10:31;18110279;1;63
17637367;30/11/2018 10:31;30/11/2018 10:35;;28;63
17637368;30/11/2018 10:35;30/11/2018 10:51;18110279;1;63
17637577;30/11/2018 10:51;30/11/2018 10:51;18110279;2;63
17637583;30/11/2018 10:51;30/11/2018 11:28;;21;63
17645749;30/11/2018 11:28;30/11/2018 12:30;;23;64
17645750;30/11/2018 12:30;30/11/2018 13:25;;3;64
17724102;30/11/2018 13:25;30/11/2018 13:35;;3;72
17649588;30/11/2018 13:35;30/11/2018 13:58;18110455;1;64
17651413;30/11/2018 13:58;30/11/2018 14:00;;28;65
17651414;30/11/2018 14:00;30/11/2018 14:01;18110455;1;65
17652281;30/11/2018 14:01;30/11/2018 14:11;;28;65
17652293;30/11/2018 14:11;30/11/2018 14:31;18110455;1;65
17654724;30/11/2018 14:31;30/11/2018 14:38;;28;65
17654725;30/11/2018 14:38;30/11/2018 14:40;18110455;1;65
17656683;30/11/2018 14:40;30/11/2018 14:40;18110455;2;65
17656684;30/11/2018 14:40;30/11/2018 15:00;;9;65
17656750;30/11/2018 15:00;30/11/2018 15:15;;9;65
17662102;30/11/2018 15:15;30/11/2018 15:16;18110455;1;66
17662109;30/11/2018 15:16;30/11/2018 15:16;18110455;2;66
17662200;30/11/2018 15:16;30/11/2018 17:30;;9;66
17662262;30/11/2018 17:30;30/11/2018 18:30;;23;66
17666953;30/11/2018 18:30;30/11/2018 19:28;;9;66
17693328;30/11/2018 19:28;30/11/2018 19:30;;21;69
17693393;30/11/2018 19:30;01/12/2018 03:35;;9;69
17693458;01/12/2018 03:35;01/12/2018 03:35;18110339;1;69
17693459;01/12/2018 03:35;01/12/2018 04:13;;20;69
17693460;01/12/2018 04:13;01/12/2018 04:13;18110339;1;69
17693461;01/12/2018 04:13;01/12/2018 04:17;;28;69
17693462;01/12/2018 04:17;01/12/2018 04:17;18110339;1;69
17693470;01/12/2018 04:17;01/12/2018 04:29;;11;69
17693471;01/12/2018 04:29;01/12/2018 04:29;18110339;1;69
17693475;01/12/2018 04:29;01/12/2018 04:34;;28;69
17693476;01/12/2018 04:34;01/12/2018 04:34;18110339;1;69
17693477;01/12/2018 04:34;01/12/2018 04:40;;28;69
17693478;01/12/2018 04:40;01/12/2018 04:41;18110339;1;69
17693479;01/12/2018 04:41;01/12/2018 04:45;;28;69
17693480;01/12/2018 04:45;01/12/2018 05:58;18110339;1;69
17693488;01/12/2018 05:58;01/12/2018 06:01;;28;69
17693489;01/12/2018 06:01;01/12/2018 06:26;18110339;1;69
17693504;01/12/2018 06:26;01/12/2018 06:29;;28;69
17693506;01/12/2018 06:29;01/12/2018 06:29;18110339;1;69
17693522;01/12/2018 06:29;01/12/2018 06:34;;28;69
17693523;01/12/2018 06:34;01/12/2018 06:37;18110339;1;69
17693708;01/12/2018 06:37;01/12/2018 09:58;;20;69
17693778;01/12/2018 09:58;01/12/2018 10:01;18110339;1;69
17695417;01/12/2018 10:01;01/12/2018 10:16;;11;69
17695418;01/12/2018 10:16;01/12/2018 10:48;18110339;1;69
17698167;01/12/2018 10:48;01/12/2018 10:50;;28;69
17698168;01/12/2018 10:50;01/12/2018 10:53;18110339;1;69
17698453;01/12/2018 10:53;01/12/2018 11:00;;28;69
17698461;01/12/2018 11:00;01/12/2018 11:59;18110339;1;69
17724133;01/12/2018 11:59;01/12/2018 11:59;18110339;2;72
17700463;01/12/2018 11:59;01/12/2018 13:00;;3;70
17702919;01/12/2018 13:00;01/12/2018 14:06;;23;70
17702920;01/12/2018 14:06;01/12/2018 14:10;18110354;1;70
17702957;01/12/2018 14:10;01/12/2018 14:16;;28;70
17703010;01/12/2018 14:16;01/12/2018 15:38;18110354;1;70
17706424;01/12/2018 15:38;01/12/2018 15:46;;28;70
17706426;01/12/2018 15:46;01/12/2018 17:35;18110354;1;70
17711960;01/12/2018 17:35;01/12/2018 17:37;;28;71
17711964;01/12/2018 17:37;01/12/2018 17:38;18110354;1;71
17724139;01/12/2018 17:38;01/12/2018 17:38;18110354;2;72
17712126;01/12/2018 17:38;01/12/2018 18:34;;9;71
17718843;03/12/2018 06:08;03/12/2018 09:36;;9;71
17727866;03/12/2018 09:36;03/12/2018 09:38;18110469;1;72
17727872;03/12/2018 09:38;03/12/2018 09:43;;28;72
17727873;03/12/2018 09:43;03/12/2018 09:43;18110469;1;72
17727876;03/12/2018 09:43;03/12/2018 09:47;;28;72
17727877;03/12/2018 09:47;03/12/2018 10:09;18110469;1;72
17729235;03/12/2018 10:09;03/12/2018 10:11;;28;72
17729236;03/12/2018 10:11;03/12/2018 10:33;18110469;1;72
17731536;03/12/2018 10:33;03/12/2018 10:36;;28;73
17731537;03/12/2018 10:36;03/12/2018 10:55;18110469;1;73
17733590;03/12/2018 10:55;03/12/2018 10:57;;28;73
17733591;03/12/2018 10:57;03/12/2018 11:13;18110469;1;73
17742664;03/12/2018 11:13;03/12/2018 12:25;;23;74
17742665;03/12/2018 12:25;03/12/2018 13:25;18110469;1;74
17749169;03/12/2018 13:25;03/12/2018 13:28;;28;74
17749184;03/12/2018 13:28;03/12/2018 13:57;18110469;1;74
17749193;03/12/2018 13:57;03/12/2018 13:59;;28;74
17749198;03/12/2018 13:59;03/12/2018 14:38;18110469;1;74
17750064;03/12/2018 14:38;03/12/2018 14:41;;28;75
17750065;03/12/2018 14:41;03/12/2018 14:41;18110469;1;75
17751236;03/12/2018 14:41;03/12/2018 14:44;;28;75
17751238;03/12/2018 14:44;03/12/2018 14:51;18110469;1;75
17794752;03/12/2018 14:51;03/12/2018 14:51;18110469;2;79
17751240;03/12/2018 14:51;03/12/2018 15:40;;3;75
17752502;03/12/2018 15:40;03/12/2018 15:43;18110470;1;75
17752503;03/12/2018 15:43;03/12/2018 15:45;;28;75
17752504;03/12/2018 15:45;03/12/2018 15:46;18110470;1;75
17752791;03/12/2018 15:46;03/12/2018 15:56;;28;75
17752933;03/12/2018 15:56;03/12/2018 16:16;18110470;1;75
17754332;03/12/2018 16:16;03/12/2018 16:18;;28;75
17754333;03/12/2018 16:18;03/12/2018 17:26;18110470;1;75
17761937;03/12/2018 17:26;03/12/2018 18:42;;23;76
17765953;03/12/2018 18:42;03/12/2018 18:49;18110470;1;76
17768406;03/12/2018 18:49;03/12/2018 19:04;;28;76
17768408;03/12/2018 19:04;03/12/2018 20:37;18110470;1;76
17773268;03/12/2018 20:37;03/12/2018 20:40;;28;77
17773269;03/12/2018 20:40;03/12/2018 20:45;18110470;1;77
17773562;03/12/2018 20:45;03/12/2018 20:47;;28;77
17794761;03/12/2018 20:47;03/12/2018 20:47;18110470;2;79
17774014;03/12/2018 20:47;03/12/2018 21:49;;3;77
17779918;04/12/2018 06:08;04/12/2018 06:55;;3;77
17782044;04/12/2018 06:55;04/12/2018 06:57;18110471;1;78
17782644;04/12/2018 06:57;04/12/2018 07:04;;28;78
17782645;04/12/2018 07:04;04/12/2018 07:49;18110471;1;78
17787748;04/12/2018 07:49;04/12/2018 07:53;;28;78
17787749;04/12/2018 07:53;04/12/2018 08:12;18110471;1;78
17790656;04/12/2018 08:12;04/12/2018 08:15;;28;79
17790657;04/12/2018 08:15;04/12/2018 09:08;18110471;1;79
17798889;04/12/2018 09:08;04/12/2018 09:11;;28;79
17798890;04/12/2018 09:11;04/12/2018 10:09;18110471;1;79
17974387;04/12/2018 10:09;04/12/2018 10:09;18110471;2;97
17809399;04/12/2018 10:37;04/12/2018 11:01;;3;80
17811109;04/12/2018 11:01;04/12/2018 11:11;18110472;1;81
17813237;04/12/2018 11:11;04/12/2018 12:24;;23;81
17818965;04/12/2018 12:24;04/12/2018 12:33;18110472;1;81
17820126;04/12/2018 12:33;04/12/2018 12:36;;28;82
17820127;04/12/2018 12:36;04/12/2018 14:06;18110472;1;82
17841718;04/12/2018 14:06;04/12/2018 14:08;;28;84
17841732;04/12/2018 14:08;04/12/2018 15:13;18110472;1;84
17843193;04/12/2018 15:13;04/12/2018 15:16;;28;84
17843194;04/12/2018 15:16;04/12/2018 15:19;18110472;1;84
17845090;04/12/2018 15:19;04/12/2018 15:24;;28;84
17845091;04/12/2018 15:24;04/12/2018 15:35;18110472;1;84
17848097;04/12/2018 15:35;04/12/2018 15:38;;28;84
17848098;04/12/2018 15:38;04/12/2018 15:39;18110472;1;84
17850886;04/12/2018 15:39;04/12/2018 15:39;18110472;2;85
17850887;04/12/2018 15:39;04/12/2018 16:49;;3;85
17866716;04/12/2018 16:49;04/12/2018 16:51;18110473;1;86
17866945;04/12/2018 16:51;04/12/2018 17:01;;28;86
17867176;04/12/2018 17:01;04/12/2018 17:03;18110473;1;86
17868885;04/12/2018 17:03;04/12/2018 17:09;;28;86
17868904;04/12/2018 17:09;04/12/2018 17:26;18110473;1;86
17872866;04/12/2018 17:26;04/12/2018 18:31;;23;87
17881947;04/12/2018 18:31;04/12/2018 18:32;;28;88
17881949;04/12/2018 18:32;04/12/2018 18:43;;28;88
17881950;04/12/2018 18:43;04/12/2018 19:14;18110473;1;88
17887521;04/12/2018 19:14;04/12/2018 19:17;;28;88
17887523;04/12/2018 19:17;04/12/2018 20:31;18110473;1;88
17907707;04/12/2018 20:31;04/12/2018 20:34;;28;90
17907708;04/12/2018 20:34;04/12/2018 21:17;18110473;1;90
17919820;04/12/2018 21:17;04/12/2018 21:18;;28;91
17919821;04/12/2018 21:18;04/12/2018 21:19;18110473;1;91
17920340;04/12/2018 21:19;04/12/2018 21:21;;28;92
17920341;04/12/2018 21:21;04/12/2018 21:23;18110473;1;92
17921306;04/12/2018 21:23;04/12/2018 21:25;;28;92
17921307;04/12/2018 21:25;04/12/2018 21:25;18110473;1;92
17922253;04/12/2018 21:25;04/12/2018 21:25;18110473;2;92
17922254;04/12/2018 21:25;04/12/2018 23:10;;3;92
17940517;04/12/2018 23:10;04/12/2018 23:10;;20;94
17940518;04/12/2018 23:10;04/12/2018 23:22;;20;94
17940575;04/12/2018 23:22;04/12/2018 23:34;18110474;1;94
17940586;04/12/2018 23:34;04/12/2018 23:36;;28;94
17940587;04/12/2018 23:36;04/12/2018 23:44;18110474;1;94
17940589;04/12/2018 23:44;04/12/2018 23:47;;28;94
17940600;04/12/2018 23:47;05/12/2018 00:10;18110474;1;94
17941888;05/12/2018 00:10;05/12/2018 00:14;;28;94
17941889;05/12/2018 00:14;05/12/2018 00:32;18110474;1;94
17942844;05/12/2018 00:32;05/12/2018 00:35;;28;94
17942845;05/12/2018 00:35;05/12/2018 00:37;18110474;1;94
17964354;05/12/2018 00:37;05/12/2018 00:49;;11;96
17964355;05/12/2018 00:49;05/12/2018 01:22;18110474;1;96
17964356;05/12/2018 01:22;05/12/2018 01:25;;28;96
17964367;05/12/2018 01:25;05/12/2018 01:55;18110474;1;96
17964374;05/12/2018 01:55;05/12/2018 03:12;;11;96
17964375;05/12/2018 03:12;05/12/2018 03:18;18110474;1;96
17964376;05/12/2018 03:18;05/12/2018 03:21;;28;96
17964377;05/12/2018 03:21;05/12/2018 04:00;18110474;1;96
17964378;05/12/2018 04:00;05/12/2018 04:09;;28;96
17964379;05/12/2018 04:09;05/12/2018 04:09;18110474;1;96
17964381;05/12/2018 04:09;05/12/2018 04:12;;28;96
17964392;05/12/2018 04:12;05/12/2018 04:30;18110474;1;96
17974437;05/12/2018 04:30;05/12/2018 04:30;18110474;2;97
17964606;05/12/2018 04:30;05/12/2018 04:35;;11;96
17964607;05/12/2018 04:35;05/12/2018 06:20;;3;96
17967835;05/12/2018 06:20;05/12/2018 06:25;;28;96
17967836;05/12/2018 06:25;05/12/2018 06:26;18110475;1;96
17968101;05/12/2018 06:26;05/12/2018 06:28;;28;96
17968102;05/12/2018 06:28;05/12/2018 07:26;18110475;1;96
17973672;05/12/2018 07:26;05/12/2018 07:28;;28;97
17973673;05/12/2018 07:28;05/12/2018 07:32;18110475;1;97
17974364;05/12/2018 07:34;05/12/2018 07:36;;28;97
17974365;05/12/2018 07:36;05/12/2018 07:51;18110475;1;97
17982131;05/12/2018 07:51;05/12/2018 08:04;;11;98
17982132;05/12/2018 08:04;05/12/2018 08:15;18110475;1;98
17982426;05/12/2018 08:15;05/12/2018 08:33;;11;98
17982427;05/12/2018 08:33;05/12/2018 08:39;18110475;1;98
17983756;05/12/2018 08:39;05/12/2018 08:41;;28;98
17983757;05/12/2018 08:41;05/12/2018 08:48;18110475;1;98
17986885;05/12/2018 08:48;05/12/2018 09:39;;11;98
17991326;05/12/2018 09:39;05/12/2018 09:40;18110475;1;99
17992622;05/12/2018 09:40;05/12/2018 09:53;;4;99
17993213;05/12/2018 09:53;05/12/2018 09:55;18110475;1;99
17993912;05/12/2018 09:55;05/12/2018 09:58;;28;99
17993913;05/12/2018 09:58;05/12/2018 09:59;18110475;1;99
17997105;05/12/2018 09:59;05/12/2018 10:21;;4;99
17997106;05/12/2018 10:21;05/12/2018 10:44;18110475;1;99
18001104;05/12/2018 10:44;05/12/2018 10:47;;28;0
18001105;05/12/2018 10:47;05/12/2018 10:48;18110475;1;0
18001560;05/12/2018 10:48;05/12/2018 10:50;;28;0
18001561;05/12/2018 10:50;05/12/2018 11:11;18110475;1;0
18005407;05/12/2018 11:11;05/12/2018 11:15;;11;0
18005488;05/12/2018 11:15;05/12/2018 12:32;;23;0
18012625;05/12/2018 12:32;05/12/2018 12:32;18110475;1;1
18012955;05/12/2018 12:32;05/12/2018 12:34;;28;1
18012956;05/12/2018 12:34;05/12/2018 12:35;18110475;1;1
18013492;05/12/2018 12:35;05/12/2018 12:37;;28;1
18013493;05/12/2018 12:37;05/12/2018 13:32;18110475;1;1
18022898;05/12/2018 13:32;05/12/2018 13:35;;28;2
18022899;05/12/2018 13:35;05/12/2018 13:39;18110475;1;2
18025737;05/12/2018 13:39;05/12/2018 13:39;18110475;2;2
18025942;05/12/2018 13:39;05/12/2018 14:47;;9;2
18037258;05/12/2018 14:47;05/12/2018 14:47;18110362;1;3
18037277;05/12/2018 14:47;05/12/2018 15:52;;9;3
18042530;05/12/2018 15:52;05/12/2018 16:08;18110362;1;4
18046892;05/12/2018 16:08;05/12/2018 16:19;;28;4
18046893;05/12/2018 16:19;05/12/2018 17:26;18110362;1;4
18057891;05/12/2018 17:26;05/12/2018 18:41;;23;5
18063816;05/12/2018 18:41;05/12/2018 18:57;18110362;1;6
18065305;05/12/2018 18:57;05/12/2018 19:01;;28;6
18065306;05/12/2018 19:01;05/12/2018 19:02;18110362;1;6
18066221;05/12/2018 19:02;05/12/2018 19:15;;11;6
18067317;05/12/2018 19:15;05/12/2018 20:47;18110362;1;6
18081474;05/12/2018 20:47;05/12/2018 20:50;;28;8
18081475;05/12/2018 20:50;05/12/2018 20:51;18110362;1;8
18084037;05/12/2018 20:51;05/12/2018 21:04;;11;8
18084038;05/12/2018 21:04;05/12/2018 21:21;18110362;1;8
18085987;05/12/2018 21:21;05/12/2018 21:21;18110362;2;8
18085988;05/12/2018 21:21;05/12/2018 22:54;;3;8
18090688;05/12/2018 22:54;05/12/2018 23:06;;20;9
18090735;05/12/2018 23:06;05/12/2018 23:10;;22;9
18090759;05/12/2018 23:10;05/12/2018 23:11;;28;9
18090760;05/12/2018 23:11;05/12/2018 23:23;18110363;1;9
18091211;05/12/2018 23:23;05/12/2018 23:26;;28;9
18091212;05/12/2018 23:26;05/12/2018 23:28;18110363;1;9
18091354;05/12/2018 23:28;05/12/2018 23:30;;28;9
18091355;05/12/2018 23:30;05/12/2018 23:32;18110363;1;9
18091504;05/12/2018 23:32;05/12/2018 23:34;;28;9
18091505;05/12/2018 23:34;05/12/2018 23:34;18110363;1;9
18091589;05/12/2018 23:34;05/12/2018 23:36;;28;9
18091590;05/12/2018 23:36;05/12/2018 23:36;18110363;1;9
18091749;05/12/2018 23:36;05/12/2018 23:40;;28;9
18091750;05/12/2018 23:40;05/12/2018 23:40;18110363;1;9
18091869;05/12/2018 23:40;05/12/2018 23:43;;28;9
18091870;05/12/2018 23:43;05/12/2018 23:44;18110363;1;9
18092635;05/12/2018 23:44;06/12/2018 00:01;;11;9
18092636;06/12/2018 00:01;06/12/2018 00:01;18110363;1;9
18092645;06/12/2018 00:01;06/12/2018 00:04;;28;9
18092646;06/12/2018 00:04;06/12/2018 00:39;18110363;1;9
18094178;06/12/2018 00:39;06/12/2018 00:42;;28;9
18094179;06/12/2018 00:42;06/12/2018 00:56;18110363;1;9
18094919;06/12/2018 00:56;06/12/2018 01:00;;28;9
18094920;06/12/2018 01:00;06/12/2018 01:01;18110363;1;9
18095048;06/12/2018 01:01;06/12/2018 01:03;;28;9
18095049;06/12/2018 01:03;06/12/2018 01:16;18110363;1;9
18095696;06/12/2018 01:16;06/12/2018 01:18;;28;9
18095697;06/12/2018 01:18;06/12/2018 01:39;18110363;1;9
18096763;06/12/2018 01:39;06/12/2018 01:42;;28;9
18096764;06/12/2018 01:42;06/12/2018 01:43;18110363;1;9
18097193;06/12/2018 01:43;06/12/2018 01:51;;28;9
18097194;06/12/2018 01:51;06/12/2018 01:51;18110363;1;9
18097665;06/12/2018 01:51;06/12/2018 02:01;;28;9
18097666;06/12/2018 02:01;06/12/2018 02:02;18110363;1;9
18099670;06/12/2018 02:02;06/12/2018 02:05;;23;9
18099703;06/12/2018 02:05;06/12/2018 03:08;;22;9
18099704;06/12/2018 03:08;06/12/2018 03:08;18110363;1;9
18100153;06/12/2018 03:08;06/12/2018 03:17;;28;10
18100154;06/12/2018 03:17;06/12/2018 03:32;18110363;1;10
18100990;06/12/2018 03:32;06/12/2018 03:35;;28;10
18100991;06/12/2018 03:35;06/12/2018 04:11;18110363;1;10
18111690;06/12/2018 04:11;06/12/2018 04:13;;28;11
18111691;06/12/2018 04:13;06/12/2018 04:25;18110363;1;11
18111692;06/12/2018 04:25;06/12/2018 04:34;;28;11
18111694;06/12/2018 04:34;06/12/2018 04:34;18110363;1;11
18111695;06/12/2018 04:34;06/12/2018 04:41;;28;11
18111696;06/12/2018 04:41;06/12/2018 05:00;18110363;1;11
18112491;06/12/2018 05:00;06/12/2018 05:32;;11;11
18112493;06/12/2018 05:32;06/12/2018 05:33;18110363;1;11
18112494;06/12/2018 05:33;06/12/2018 05:35;;28;11
18112503;06/12/2018 05:35;06/12/2018 05:40;18110363;1;11
18112536;06/12/2018 05:40;06/12/2018 06:13;;11;11
18112537;06/12/2018 06:13;06/12/2018 06:13;18110363;1;11
18112571;06/12/2018 06:13;06/12/2018 06:18;;28;11
18112573;06/12/2018 06:18;06/12/2018 06:18;18110363;1;11
18112658;06/12/2018 06:18;06/12/2018 06:28;;11;11
18112710;06/12/2018 06:28;06/12/2018 06:37;18110363;1;11
18112746;06/12/2018 06:37;06/12/2018 06:43;;28;11
18112747;06/12/2018 06:43;06/12/2018 06:44;18110363;1;11
18112777;06/12/2018 06:44;06/12/2018 07:33;;11;11
18113464;06/12/2018 07:33;06/12/2018 07:33;18110363;1;11
18113863;06/12/2018 07:33;06/12/2018 07:36;;28;11
18113864;06/12/2018 07:36;06/12/2018 07:38;18110363;1;11
18114488;06/12/2018 07:38;06/12/2018 07:41;;28;11
18114489;06/12/2018 07:41;06/12/2018 08:21;18110363;1;11
18120442;06/12/2018 08:21;06/12/2018 08:24;;28;12
